LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_default_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHUR4O3U0X23MIG,C87NQR0XV4RW7NP7,I,1999021817:33:14-480,-900
0IHV6OV0D0X31MIG,EXJ66QLRKBIBMLBY,I,1999021817:41:56-480,-900
0IHUVJ4000X31MIG,OPGU435SFJVHSPKH,I,1999021818:25:18-480,-900
0IHUUIP090XD3MIG,XBMENDAQDBWMU69W,I,1999021818:26:12-480,-900
0IHUKQ3000XD2MIG,IOLW89U6YF3EBKQJ,I,1999021818:27:58-480,-900
0IHUM7C000XD3MIG,LKQ92FV7ZHKI81TN,I,1999021819:52:18-480,-900
0IHUTMF090X31MIG,IKOS7IZU8T6XFMP8,I,1999021821:06:56-480,-900
0IHUZCG2X0XD7MIG,JT4XQRGBVS89CB0Z,I,1999021821:11:10-480,-900
0IHV8BE000X31MIG,J5KYFKUWCMJNVKEX,I,1999021821:15:22-480,-900
0IHULB31J0X22MIG,GBM41OM34S9JY6VB,I,1999021821:19:26-480,-900
0IHUW7V000XD3MIG,ZOOB4S0S7EE70ETS,I,1999021821:21:10-480,-900
0IHUISL000X30MIG,FVO32BCIWTEDEV31,I,1999021822:29:54-480,-900
0IHULZ9000XD3MIG,IKT0S12MC81I0LDY,I,1999021903:15:46-480,-900
0IHULC1YI0XD3MIG,RK69LEM5Y4SML5J7,I,1999021903:37:20-480,-900
0IHUW6JJH0XD7MIG,U2LFJBPSBNX0L1HB,I,1999021904:15:30-480,-900
0IHUXPN000XD3MIG,JOMIZABMLKLADZLC,I,1999021904:29:40-480,-900
0IHUM7O000XD3MIG,I1WRIPCN6KNL0KVK,I,1999021904:36:42-480,-900
0IHUXPW000XD3MIG,M4JWIBM6HXH7RI54,I,1999021904:40:02-480,-900
0IHUNFA000XD3MIG,CYFIC1Z3E398PHB7,I,1999021904:47:32-480,-900
0IHUXPP000XD3MIG,TIW9JHTIFG5V3EM3,I,1999021904:51:14-480,-900
0IHV4F1000XD2MIG,FKU5WH6IIE4IH00E,I,1999021904:55:44-480,-900
0IHUXPI060XD3MIG,JOE2MW19RW1ZERFD,I,1999021904:59:08-480,-900
0IHV14H1V0XD2MIG,TB6FMNLP3VYV2SDC,I,1999021905:03:20-480,-900
0IHUK7L260XD2MIG,MKJM0PGFQ6IA7UK7,I,1999021905:07:14-480,-900
0IHVM3JUL0X85MIG,WVQ1RADEFPP7M5Q9,I,1999021905:10:38-480,-900
0IHV5Z3000X31MIG,A91PG7KW2H78YA5V,I,1999021905:14:12-480,-900
0IHUXQ9000XD3MIG,BHIQYYL458KJX0KT,I,1999021905:22:20-480,-900
0IHUXQB0X0XD3MIG,XV7V6A0HT0GDRJZN,I,1999021905:27:58-480,-900
0IHUXQ6000XD3MIG,JSEYFGDOHXGYD86L,I,1999021905:31:00-480,-900
0IHULVP000X30MIG,VVY5IAH1R2Y5U9XN,I,1999021905:37:28-480,-900
0IHUXQC0Y0XD3MIG,YSVH2VMZV3BO0X08,I,1999021905:43:10-480,-900
0IHUQJT3Q0XD3MIG,WRTUCB5CU8050P79,I,1999021905:49:34-480,-900
0IHUXPZ000XD3MIG,GLS7ONF6KYBDXFMY,I,1999021906:24:22-480,-900
0IHUXPY000XD3MIG,B1GYLQYIOSA80Q9N,I,1999021906:30:04-480,-900
0IHUM271F0XD1MIG,C8LHCWOO72ZIO698,I,1999021906:37:12-480,-900
0IHUXQS000XD3MIG,K1FL4634GXWINKC0,I,1999021916:48:04-480,-900
0IHUWDYBC0XD7MIG,FCQ62NXTSGWQ5RFK,I,1999021916:58:32-480,-900
0IHUTE25Q0XD3MIG,AD689NGHYVQWV3BO,I,1999021918:26:02-480,-900
0IHVR54530X83MIG,LD42I7M2ZMCH5LM4,I,1999021920:25:48-480,-900
0IHUPG51V0XD2MIG,LNIX962X7IXOACY4,I,1999021920:48:44-480,-900
0IHVAX0000X42MIG,ER5M5C4Q92XNJG6G,I,1999021921:59:14-480,-900
0IHUYAM000X31MIG,PU2QVX8SYNCS3ED7,I,1999021922:00:18-480,-900
0IHUWED830XD7MIG,PRCKEMA1TWE9VTHE,I,1999021922:12:42-480,-900
0IHUXR82O0XD3MIG,AY67BEQN7X3CM9D5,I,1999022002:18:46-480,-900
0IHV18H000XD1MIG,DGQUHAGR3QOLHYXK,I,1999022002:25:46-480,-900
0IHVO2W000X84MIG,E8R2D4WDACV64TTI,I,1999022002:30:42-480,-900
0IHUXR6000XD3MIG,GMDRAYBPJIPIYLXT,I,1999022002:38:10-480,-900
0IHVPXP270X84MIG,JY3P10BY3KZO4JXJ,I,1999022002:42:28-480,-900
0IHUXR9210XD3MIG,A5B8M55L6VNTXA1P,I,1999022002:50:44-480,-900
0IHUXRB000XD3MIG,AU4JWDAAJU3PM253,I,1999022002:57:50-480,-900
0IHUXRL000XD3MIG,QAM0S4WX3X98ENQ4,I,1999022007:16:16-480,-900
0IHUXR5000XD3MIG,LGE9LB1E9LJD6EQU,I,1999022007:22:38-480,-900
0IHUZL2000XD7MIG,LYBHGY8PLTZT9NJW,I,1999022007:30:44-480,-900
0IHUXR32F0XD3MIG,TJHLM6JNRA23BQSL,I,1999022008:56:24-480,-900
0IHUXSF1S0XD3MIG,OQP5YECF0ESVX2KA,I,1999022016:15:30-480,-900
0IHULECTO0XD3MIG,MRXUFTNTFWXV7V52,I,1999022016:34:12-480,-900
0IHUXSI1A0XD3MIG,ANRGM009L5DPGAII,I,1999022017:26:18-480,-900
0IHUQ8D1V0XD2MIG,B1PQONG50PBNERBM,I,1999022018:54:58-480,-900
0IHUL70IL0XD3MIG,R0QZRVNYLC056DSA,I,1999022018:56:22-480,-900
0IHUMX8000XD7MIG,L5R0ONS1LA8B5556,I,1999022020:12:56-480,-900
0IHVLZFWL0X85MIG,IWE2NM0I0H3ZWQMH,I,1999022021:05:26-480,-900
0IHUXST090XD3MIG,Q538K6SXG4V5TL4J,I,1999022104:50:46-480,-900
0IHVRCS000X84MIG,RZLPNFUZI44UJA2U,I,1999022105:19:26-480,-900
0IHUXSV000XD3MIG,KC0UWGHNJ535W4B5,I,1999022105:56:20-480,-900
0IHUKRL000X23MIG,OJSG67VWU92OX40J,I,1999022106:10:00-480,-900
0IHUL75G70XD3MIG,JSIZEMV0C64LUXIT,I,1999022106:18:16-480,-900
0IHUOF4000XD3MIG,QRSVO8S5PB1PAVBJ,I,1999022106:23:34-480,-900
0IHUODK000XD7MIG,JHJZZ2K8GDOGLFLH,I,1999022106:36:56-480,-900
0IHUJ78140X22MIG,V9O9BZUPPN3250EV,I,1999022106:45:40-480,-900
0IHUXSW1C0XD3MIG,M39RDRQOD5PNVEOX,I,1999022106:49:10-480,-900
0IHUIXB060X31MIG,HGKUHFWH8RQEAEI2,I,1999022106:55:50-480,-900
0IHV0RJ000XD2MIG,FNN16T0Z1UE4G37R,I,1999022118:44:26-480,-900
0IHUQU5000X23MIG,Z8TBPH6I7PO968J1,I,1999022200:54:02-480,-900
0IHUYC1000XD7MIG,IM06V2CT059KZTXD,I,1999022202:50:00-480,-900
0IHUO8F090X23MIG,OM0D32PF09HT3BBY,I,1999022203:12:10-480,-900
0IHUMX0140X22MIG,ZLTGWXVBATXEUZXA,I,1999022203:59:18-480,-900
0IHUPSZ000XD2MIG,K5BTIC34EQRXUWOQ,I,1999022205:44:38-480,-900
0IHUXTJ000XD3MIG,A12NEQMBEV5FSMYQ,I,1999022206:53:34-480,-900
0IHUJZF1W0X23MIG,SEQ9OVM03GHR7D81,I,1999022207:29:04-480,-900
0IHVNI4V80X83MIG,BIVSN4LVSYPFPIQ5,I,1999022212:14:06-480,-900
0IHUXDL1C0XD1MIG,UODSKGAFVVSHUC5G,I,1999022214:58:36-480,-900
0IHUQST360XD3MIG,HGD4FBWU8UMMFRNV,I,1999022216:54:56-480,-900
0IHUXTU1S0XD3MIG,HJHI3MHUS4EU8GA2,I,1999022218:27:00-480,-900
0IHVJH84W0X78MIG,MBXJFXLKOMHZC1RZ,I,1999022219:26:48-480,-900
0IHUXTO000XD3MIG,C90NOXWHNY7NJIMT,I,1999022219:35:08-480,-900
0IHUWX1000XD3MIG,XT5GA591DYS2MK1J,I,1999022221:05:14-480,-900
0IHVNLC160X85MIG,NBFY68GMMMXGG3JD,I,1999022221:07:28-480,-900
0IHUO0J1C0X23MIG,Q4TWV31DY2O9QZEB,I,1999022221:14:56-480,-900
0IHUX6I090X30MIG,VNPBYDCY0NYPK15D,I,1999022221:23:28-480,-900
0IHUTA91Y0XD1MIG,G0EFN2D80KVBHCKY,I,1999022221:29:42-480,-900
0IHUMKO000XD3MIG,CS8W161TZPWCQT8R,I,1999022221:55:00-480,-900
0IHUXIU170XD7MIG,SDZY8A2ZTVJLIFNG,I,1999022222:01:32-480,-900
0IHUXU01C0XD3MIG,OGK7WNBTSVFT1MH2,I,1999022303:31:52-480,-900
0IHUXTZ000XD3MIG,QDMG997HPM06OKDU,I,1999022303:46:22-480,-900
0IHUIIK000X30MIG,E41O2EWADHGDJJ06,I,1999022304:11:02-480,-900
0IHUXU2000XD3MIG,RDHQYYKQZ4ZR9VBU,I,1999022304:16:38-480,-900
0IHUXU83T0XD3MIG,VDVXNLAFSK00YTVU,I,1999022304:22:04-480,-900
0IHUU74000X31MIG,DF1W50YAWZLK70JE,I,1999022304:34:24-480,-900
0IHVNOE000X84MIG,MV50DR07IST30SEI,I,1999022304:39:24-480,-900
0IHUXU71V0XD3MIG,LA5570S128SGSMML,I,1999022304:45:26-480,-900
0IHUQXX000XD2MIG,R3NB6PQE69MKO52C,I,1999022304:50:00-480,-900
0IHUKDA1D0X22MIG,FQLLJLIKFIWRSXUN,I,1999022304:52:54-480,-900
0IHUOFH000XD3MIG,UOPP9OSKKF0DV6EM,I,1999022304:56:54-480,-900
0IHUM71000X22MIG,E18N2NIMK8S7TKZP,I,1999022305:07:04-480,-900
0IHUXU91V0XD3MIG,KMKQJT26SN9X3LUJ,I,1999022305:09:50-480,-900
0IHVM2P4N0X85MIG,NJRCQVR7W2F71RUL,I,1999022305:13:30-480,-900
0IHUYJ62Q0XD2MIG,EU32QBPQNCZOAXI3,I,1999022305:17:14-480,-900
0IHUXUH0V0XD3MIG,CF4YLZ60SZVC36A1,I,1999022305:21:06-480,-900
0IHUXUJ000XD3MIG,QIIISBCA0NPBNNU6,I,1999022305:24:58-480,-900
0IHUQWT1C0XD3MIG,HWTFQDHBYA7DNIN8,I,1999022305:37:04-480,-900
0IHVJDZ000X78MIG,O6Q89L0UEYWOQNKI,I,1999022305:42:50-480,-900
0IHUXUL000XD3MIG,RJ5F7H78ONRETI4J,I,1999022305:57:56-480,-900
0IHVOHM1N0X85MIG,WU8GUHCK5W033UTC,I,1999022306:00:56-480,-900
0IHV41S2X0XD1MIG,MSO5ZSFEW5XYGNL8,I,1999022306:04:40-480,-900
0IHV1PW1S0XD2MIG,IBE3U70EIUPLQQIK,I,1999022306:07:18-480,-900
0IHUQPJ000XD3MIG,D9DLMHVB6S5EFDJD,I,1999022306:44:16-480,-900
0IHVNV20X0X83MIG,AWPP4233ATGTB1HG,I,1999022306:56:08-480,-900
0IHUW813Y0XD7MIG,ZLR3WYKIY4CJB5Y8,I,1999022306:59:24-480,-900
0IHVC4W000X41MIG,AO9TBDJFCJW7YANN,I,1999022307:08:02-480,-900
0IHV0PD4C0XD2MIG,H67FW7NF0EDR7P4R,I,1999022307:14:30-480,-900
0IHUXUK1N0XD3MIG,Y280PA01Y7JFIR4H,I,1999022307:18:32-480,-900
0IHV3215V0XD1MIG,KKPAGNKLASWNGQ4Z,I,1999022314:57:26-480,-900
0IHVOOX060X83MIG,DLGLXS2VTTWXQE9H,I,1999022317:48:08-480,-900
0IHV3OI710XD1MIG,K8847953N3VE8R9E,I,1999022317:52:32-480,-900
0IHUN2L000XD3MIG,CPCG7GF875P2HYMF,I,1999022319:05:04-480,-900
0IHVNG94C0X84MIG,Y969OVBGQJJSA6I8,I,1999022319:21:52-480,-900
0IHUN02000X23MIG,XU9BF14PR6R9B7FX,I,1999022319:41:50-480,-900
0IHUXVD000XD3MIG,M3XQVFKC7XZU6U3D,I,1999022319:47:18-480,-900
0IHV1I9000X31MIG,C1IAXOQ890XD2E0E,I,1999022319:57:52-480,-900
0IHUXVG0A0XD3MIG,BMWY4C2JYO7UHJP2,I,1999022320:02:50-480,-900
0IHVMJV000X85MIG,EPNZT38R6GZFWL66,I,1999022320:42:38-480,-900
0IHUTOH1S0XD3MIG,EBFDGE4H0CZ2Q5EY,I,1999022321:06:00-480,-900
0IHVOS7530X84MIG,QMKSO8FP81ETO2F6,I,1999022321:14:02-480,-900
0IHUXVI000XD3MIG,LGROEM3ZGM42HHK9,I,1999022322:08:28-480,-900
0IHUKZU000X31MIG,GPA45U1ZXJ4UY5LO,I,1999022322:20:32-480,-900
0IHUY2F000X31MIG,SVMLQI9OY9W0AYJ3,I,1999022322:28:06-480,-900
0IHUXVK000XD3MIG,HGOBSAOR1AN26886,I,1999022322:33:36-480,-900
0IHUXVM000XD3MIG,I4VI0LSWYHTAYSX9,I,1999022322:41:18-480,-900
0IHUVCP490XD3MIG,LTAUHUB763Z55HI8,I,1999022322:56:28-480,-900
0IHVR471Z0X83MIG,IC98TWQAY9QCAB50,I,1999022323:08:24-480,-900
0IHVG2L000X42MIG,KSNIJSNY6WCJK4VE,I,1999022323:12:42-480,-900
0IHUMUX000X30MIG,KNBXN8YD0SQ2XUKK,I,1999022323:31:58-480,-900
0IHUQXU2I0X23MIG,DK69ROAE4SM37B4V,I,1999022403:04:50-480,-900
0IHUPHM000X30MIG,PU1YK5VIEDGIRHP4,I,1999022403:09:08-480,-900
0IHVNFSGP0X83MIG,JY1OMAYJIAYJ79RP,I,1999022403:12:48-480,-900
0IHUXWC1C0XD3MIG,Z0QRTTBMIFIK22PY,I,1999022403:19:12-480,-900
0IHUMNS000XD2MIG,H5LRQOIZFLMZLONJ,I,1999022403:22:58-480,-900
0IHUU441X0XD3MIG,Z9KP9XZUUHNA5WZV,I,1999022403:34:02-480,-900
0IHUWMZ000XD2MIG,KHIN764L33S2E6PJ,I,1999022403:37:10-480,-900
0IHUPB52F0XD3MIG,BN4ARUN5ZA88BEV7,I,1999022403:41:02-480,-900
0IHUVNG1C0XD2MIG,NBKEWMXVQPJA4E6F,I,1999022403:47:56-480,-900
0IHUXW9000XD3MIG,GESJUP0Z31DYO9KV,I,1999022403:52:52-480,-900
0IHUXVW240XD3MIG,VR6G2N2GETAPOWYQ,I,1999022404:16:24-480,-900
0IHUXWS000XD3MIG,D2PZ4X6KXLYQNPDH,I,1999022405:41:50-480,-900
0IHUOJD0G0X22MIG,F41Q3Y7X15I7M778,I,1999022405:46:02-480,-900
0IHV01L000X30MIG,CCDAGIJ0CECI02AN,I,1999022405:50:16-480,-900
0IHUIBV000XD7MIG,XMFY6TLXAZ2GIE11,I,1999022405:53:54-480,-900
0IHUXWV000XD3MIG,BQYSEK9CJKMHG0FS,I,1999022405:58:36-480,-900
0IHUXWW110XD3MIG,ODUAFIF0UQ6LD4I6,I,1999022406:07:22-480,-900
0IHV6IN000X30MIG,VE8XUWZVJO449898,I,1999022406:22:30-480,-900
0IHUSK2000X31MIG,ZU6H3TXV3YE1UY8Q,I,1999022406:26:00-480,-900
0IHUXWM2L0XD3MIG,PN1ULDLLQHZ555FO,I,1999022406:29:32-480,-900
0IHUXWP2C0XD3MIG,EW9G9GS9Z3Z5D6UH,I,1999022406:36:08-480,-900
0IHUJWYCW0XD2MIG,TMFEUZKMRJPIOCLM,I,1999022406:43:16-480,-900
0IHUOV9090X30MIG,HR9DDHQMPYRV2ZOJ,I,1999022406:50:58-480,-900
0IHVBMO000X44MIG,QVRW1IL19TB4WPJN,I,1999022418:07:28-480,-900
0IHUVBW4H0XD3MIG,KM1LLLCRDSEB13B4,I,1999022418:37:12-480,-900
0IHUWCODK0XD7MIG,HG46EKOCBNB891NA,I,1999022418:38:00-480,-900
0IHUXXY000XD3MIG,QWOG9673W7OOW6KR,I,1999022420:23:24-480,-900
0IHUXXZ1S0XD3MIG,QVV2B83TQ1PYCT52,I,1999022420:46:10-480,-900
0IHUWBJ130XD7MIG,GO4RCNQBT2Y62V62,I,1999022420:53:08-480,-900
0IHUOUV000XD2MIG,KWP9N9JNV82C35NI,I,1999022420:58:54-480,-900
0IHUQD5000XD2MIG,N9GGNVU03ATE8HS7,I,1999022421:03:50-480,-900
0IHULDL560XD3MIG,EWCS852KNQ4KK5HA,I,1999022421:40:28-480,-900
0IHUJUS2U0X23MIG,Z5MHP5WB7DOMSLU6,I,1999022422:18:30-480,-900
0IHUY8F000X31MIG,MD9VJSV8DSWB32R9,I,1999022422:37:12-480,-900
0IHUXY4000XD3MIG,EY52F642Y7QAIC9O,I,1999022422:41:36-480,-900
0IHVHDT000X44MIG,NGNQKTT9CBGPA5ZI,I,1999022423:02:24-480,-900
0IHUWK5090XD2MIG,O9R7L9X5TBGS3OKD,I,1999022423:08:28-480,-900
0IHUIV9000XD1MIG,YZZTRX6M0KYZGRAB,I,1999022423:15:04-480,-900
0IHUXY70Y0XD3MIG,OKWOZG6QMDCO14NX,I,1999022501:51:46-480,-900
0IHUXYB000XD3MIG,P0QKKUK3VQ58HBS0,I,1999022501:55:42-480,-900
0IHV4R9990XD1MIG,JQASBO77XCHJOA29,I,1999022501:59:28-480,-900
0IHUV80590XD3MIG,L2IUG8HWRP4D7ZKZ,I,1999022502:06:24-480,-900
0IHUYCG000X31MIG,QKRGEXTUZOYAAID5,I,1999022502:10:24-480,-900
0IHUXY9240XD3MIG,PDQBI43FMARHDHFE,I,1999022502:16:08-480,-900
0IHVNGSND0X83MIG,X417BB7XFHRJAET7,I,1999022502:32:36-480,-900
0IHVNFQBR0X83MIG,ZH6NMPTQB46W8S7O,I,1999022502:37:16-480,-900
0IHVBNZQL0X51MIG,C2BBWZCNYFTB9H7P,I,1999022502:54:40-480,-900
0IHUUC9000XD3MIG,CNEY3JCTUVAGTRX6,I,1999022504:47:46-480,-900
0IHUPSE000X22MIG,FHVE07U9SWP1DUZY,I,1999022504:52:30-480,-900
0IHUXYO000XD3MIG,YIL6VI3E8S4G8NLA,I,1999022504:57:00-480,-900
0IHUXYQ000XD3MIG,K5CCBK95J9TQ7PFQ,I,1999022505:01:04-480,-900
0IHVBPCOY0X51MIG,GVSE91UYTZUYQ9XP,I,1999022505:05:08-480,-900
0IHURAN1C0XD3MIG,JMH18AS59GP6VDS9,I,1999022505:08:36-480,-900
0IHUMXX1C0XD3MIG,CS411TDT460WTVQ0,I,1999022505:14:54-480,-900
0IHUXYR000XD3MIG,M5ZQB5CKQGUL27PN,I,1999022505:19:00-480,-900
0IHUP0R000XD3MIG,RCBVJJWGIF79NF72,I,1999022505:23:08-480,-900
0IHUXYS1N0XD3MIG,C95HTT3QWQZSND6D,I,1999022505:29:52-480,-900
0IHUM5X000XD7MIG,QUNSH3ZZLGC6ALVH,I,1999022506:11:28-480,-900
0IHUN8M2T0XD3MIG,R2VDB7877WD19Z2G,I,1999022506:15:58-480,-900
0IHUNLJ000X23MIG,SS1JREZWSCHB3299,I,1999022506:20:00-480,-900
0IHUV2B300XD3MIG,VR74RI7C1DUWJPZ1,I,1999022519:32:50-480,-900
0IHUW7X2N0XD7MIG,ED4SKVTA2IWISWUE,I,1999022521:10:50-480,-900
0IHUT3D000XD3MIG,OCQPYWWBT0SGOOTR,I,1999022521:38:42-480,-900
0IHUM7V2X0XD7MIG,YAT39JUXUAWGPA88,I,1999022521:52:36-480,-900
0IHUQ19000X23MIG,RQ1H2IXPFO6F95N9,I,1999022521:53:54-480,-900
0IHUJU8TZ0XD2MIG,EPODLU2BBK4LBNQA,I,1999022521:58:10-480,-900
0IHUXZ21C0XD3MIG,WTBPN3KDV3W4T61Y,I,1999022522:04:44-480,-900
0IHUXZ7000XD3MIG,DQCRNFV0TZB6BRX7,I,1999022602:29:44-480,-900
0IHUXZN1K0XD3MIG,HI92S3PPY61Z5WGI,I,1999022602:35:46-480,-900
0IHUXZ9000XD3MIG,F4R1265KDI2ZMZS6,I,1999022602:41:20-480,-900
0IHUXZH0Y0XD3MIG,CGJ1YSV9SQAURC8E,I,1999022602:46:06-480,-900
0IHUXZP000XD3MIG,N37YSER3471F7XFL,I,1999022602:53:58-480,-900
0IHUXZ41Y0XD3MIG,DOXS32H88JFVVGRG,I,1999022602:59:24-480,-900
0IHUXZ51S0XD3MIG,RNO2O7XEPPK2V43V,I,1999022603:04:32-480,-900
0IHUXZK1C0XD3MIG,E1JM66JYAUK0YIVI,I,1999022603:09:48-480,-900
0IHUXZJ000XD3MIG,MSK62XR4P0BTKP7W,I,1999022603:15:04-480,-900
0IHUXZM000XD3MIG,SJMN4ZAW2QIG6HJ7,I,1999022603:20:42-480,-900
0IHVEVX000X41MIG,FBPTN8AH2SFQOUR5,I,1999022603:25:46-480,-900
0IHUKG9000XD1MIG,QNA79PDYE2RRUH3P,I,1999022603:39:38-480,-900
0IHUXZS000XD3MIG,QVGZ5C3K6LI6IRWI,I,1999022603:51:50-480,-900
0IHVFBQ000X44MIG,JXB8U78PWHN8YTK0,I,1999022603:56:54-480,-900
0IHUXZT370XD3MIG,OLBID174LX8SI9CL,I,1999022605:38:54-480,-900
0IHUY00000XD3MIG,OZ15YIZOC9CRPJH6,I,1999022606:03:46-480,-900
0IHUVHT000X31MIG,N8V48BE62DZPRX5F,I,1999022606:06:00-480,-900
0IHUXZW000XD3MIG,EZE9JVFERMTQ61MG,I,1999022606:08:46-480,-900
0IHULUG000X31MIG,MWNQGEUCEGM9ZBVK,I,1999022606:21:24-480,-900
0IHUW6T2S0XD7MIG,QSOSF0N0O128L134,I,1999022606:31:08-480,-900
0IHVPIB000X83MIG,RE7UF6ETGFX951WP,I,1999022606:42:52-480,-900
0IHVMUX470X85MIG,UTV6WWM58B80YHES,I,1999022606:56:56-480,-900
0IHVC4S000X44MIG,LMD8HZZ8OAGMD9VK,I,1999022607:03:34-480,-900
0IHUXBQ1H0XD3MIG,K5WISVRLUP4ILA8J,I,1999022607:17:12-480,-900
0IHUYG1060XD2MIG,WUKWOT0BB1MXB41U,I,1999022607:23:26-480,-900
0IHVNMNSH0X83MIG,EA5G13JGN8WN90AP,I,1999022607:25:22-480,-900
0IHUY02000XD3MIG,HGJHPC921WKKJ5CG,I,1999022607:31:28-480,-900
0IHUK8Z000X22MIG,Q92ELWG6YKKOHVHZ,I,1999022607:36:24-480,-900
0IHUMRS100XD3MIG,LO1ETDNKBB5CQZLU,I,1999022613:03:14-480,-900
0IHUXZT000XD3MIG,BADBO6ZOUHTFIAZR,I,1999022613:13:06-480,-900
0IHVQMI4A0X83MIG,PA1CG359GJSH9BW5,I,1999022613:34:20-480,-900
0IHUQRH0U0X23MIG,O83AU7T7KLI90LAR,I,1999022616:00:02-480,-900
0IHUXTP2U0XD7MIG,X9116ZNO777LEDGO,I,1999022616:15:24-480,-900
0IHULXK160X23MIG,P0HDBARY4A3Z4A9X,I,1999022616:21:04-480,-900
0IHULSG0D0X23MIG,ZXLMYWLN09QKPCFU,I,1999022616:26:08-480,-900
0IHUIIB9J0X31MIG,E9372LTHAT04I413,I,1999022616:30:16-480,-900
0IHUXZX000XD2MIG,IZ6HCYNHZGAI75ZR,I,1999022617:08:32-480,-900
0IHUY0S000XD3MIG,W7QCKA067GQ87JHO,I,1999022617:15:32-480,-900
0IHVM2LXC0X85MIG,UHQK1AAITPXSFYNW,I,1999022617:27:00-480,-900
0IHUXA5000X31MIG,SQOH7KIFTP4NM3PG,I,1999022617:43:04-480,-900
0IHV0AQ000XD2MIG,P5BAC65MSYLTTHCC,I,1999022619:01:40-480,-900
0IHVA9H020X42MIG,WNSCPKD7UW6EZ06J,I,1999022619:06:24-480,-900
0IHUQ73000XD2MIG,RJ5RHK826P6D9D8B,I,1999022619:10:58-480,-900
0IHVNL0B20X83MIG,K1BV184A17KCY37A,I,1999022619:55:22-480,-900
0IHUM6C300XD3MIG,C1E08ZVHJ6IXN395,I,1999022620:52:06-480,-900
0IHUPTA0U0XD2MIG,FWAECYO5J8RXCZGS,I,1999022620:54:02-480,-900
0IHUY0T2D0XD3MIG,W1WC1W3V9R78WT63,I,1999022620:59:44-480,-900
0IHURDC2F0XD3MIG,Q4UJDPCVA6ET009L,I,1999022621:03:30-480,-900
0IHUPU8000XD3MIG,FI6CZTKOSDP9QNVE,I,1999022622:05:46-480,-900
0IHUX7Z1K0XD3MIG,ICW1VT3LXQTBLID8,I,1999022622:10:04-480,-900
0IHUY0V150XD3MIG,QL78HB4CG2CCNNSX,I,1999022622:14:34-480,-900
0IHUT6P000XD3MIG,VWFR3T7TUJRJSKJR,I,1999022622:32:44-480,-900
0IHV7XX060X31MIG,MPBZGIG3JSK218Q4,I,1999022702:36:36-480,-900
0IHUKP6000X22MIG,TGT8YYOCI1SJ6O5H,I,1999022702:42:26-480,-900
0IHV055240XD2MIG,Q64O7912G9MQ65KB,I,1999022702:53:16-480,-900
0IHULPN000X23MIG,ITLV9BM42BCK9X70,I,1999022702:58:30-480,-900
0IHUY19000XD3MIG,C6BFU520WUDW4RBW,I,1999022703:03:14-480,-900
0IHUIFI000X22MIG,OP38S2F6ZXSGZ2QD,I,1999022703:08:02-480,-900
0IHVBN6000X44MIG,NU3INEVTESNQ9E95,I,1999022703:14:34-480,-900
0IHUY161I0XD3MIG,JUWC069M3NTFI0T8,I,1999022703:19:48-480,-900
0IHUOPI1I0XD3MIG,P0R839HH6JUJ4JPO,I,1999022703:24:28-480,-900
0IHV42J0Y0XD2MIG,KW6OBFNALZ250JSG,I,1999022703:29:00-480,-900
0IHVM3FMU0X85MIG,KU1BSS22J8EKWFR2,I,1999022703:43:48-480,-900
0IHUNLW2I0XD3MIG,FBMB75IX9ALR44M4,I,1999022703:48:34-480,-900
0IHUOP5000XD2MIG,VIC3CIPH91U8CUDM,I,1999022705:43:46-480,-900
0IHUQ45060XD3MIG,DWJJU6TZCJ71898K,I,1999022705:49:20-480,-900
0IHUYFT1Z0XD7MIG,AS452UJZHIBCKXR5,I,1999022705:52:34-480,-900
0IHUN5X1A0XD7MIG,VQX734345T6DUFI2,I,1999022705:56:00-480,-900
0IHUY9R000XD1MIG,FNFZ6UYG7HWALM9R,I,1999022706:02:00-480,-900
0IHUW5AZ50XD7MIG,BFR78898RDLSHOS9,I,1999022706:09:42-480,-900
0IHUTAG2O0XD3MIG,URXL8SX99HGTA87I,I,1999022706:14:06-480,-900
0IHULCSNY0XD3MIG,QDOW9C0R6Q6PASMY,I,1999022706:19:24-480,-900
0IHUMC71J0XD3MIG,RLNBBE8CTZRKJM6E,I,1999022706:22:32-480,-900
0IHUQTG0U0XD3MIG,KK4VBKVAJ8O53X5M,I,1999022706:28:20-480,-900
0IHV8IW000X31MIG,IDY0XHW6JYZIAPHM,I,1999022706:33:02-480,-900
0IHUWOQ2A0XD3MIG,VGX6OAVS2O5LXR9D,I,1999022706:37:28-480,-900
0IHUW3N000XD3MIG,S1P8DY0K7RBFF50D,I,1999022706:42:22-480,-900
0IHUY1C000XD3MIG,D52NGXV939W41288,I,1999022706:46:40-480,-900
0IHUT1K4P0XD2MIG,GO359T7EFR66KQG2,I,1999022706:58:54-480,-900
0IHURN6090X31MIG,PJS2HE0XQF0BLQ01,I,1999022707:03:24-480,-900
0IHUY1I000XD3MIG,VK9XTFZH5V8V1CKV,I,1999022707:08:00-480,-900
0IHV5AY9Y0XD1MIG,EZRWB3P0TNSQTFSX,I,1999022707:12:18-480,-900
